0+0i,11274.8095164195+24.0012830696429i,22544.4590084903+95.8316449643732i,33803.7820537994+214.970914047695i,45047.5994881961+380.553102948991i,56270.7131601689+591.367857434129i,67467.8998439519+845.862485000891i,78633.9053423487+1142.14456038983i,89763.4388657086+1477.98511533758i,100851.167690149+1850.82240106769i,111891.712188681+2257.76623865652i,122879.641242071+2695.60293274422i,133809.468120236+3160.80077967231i,144675.646842083+3649.51613369304i,155472.569079735+4157.60005713678i,166194.561655468+4680.60553364032i,176835.884638585+5213.79524346854i,187390.730140392+5752.14990071953i,197853.221783618+6290.37714593236i,208217.414939742+6822.9209656075i,218477.297687396+7343.97165819962i,228626.792614448+7847.47630910513i,238659.759427985+8327.14977195609i,248569.998378239+8776.48612345259i,258351.254600436+9188.77059210413i,267997.223227996+9557.09191362225i,277501.55546502+9874.35508081767i,286857.865459236+10133.2944927132i,296059.738062386+10326.4873861343i,305100.737397684+10446.3676002502i,313974.416207477+10485.239522151i,322674.326023814+10435.2922349473i,331194.027976784+10288.6137414591i,339527.104256264+10037.2051933665i,347667.170173532+9672.99507614704i,355607.886610742+9187.85316196753i,363342.97288918+8573.60420811019i,370866.219762292+7822.0411534578i,378171.50257394+6924.93775217905i,385252.79415433+5874.06041169265i,392104.177454221+4661.17899387701i,398719.857582189+3278.07643136374i,405094.172889037+1716.55679370917i,411221.60492899-31.5484879135813i,417096.786718103-1974.37655138903i,422714.509067885-4120.03171804406i,428069.724225909-6476.58712534394i,433157.546473075-9052.09005551724i,437973.248743361-11854.5715152349i,442512.254639223-14892.0607978713i,446770.124712268-18172.6058390049i,450742.5360391-21704.3003025632i,454425.253583901-25495.3184168597i,457814.091837298-29553.9587689638i,460904.864936967-33888.6983488271i,463693.322787351-38508.2583375724i,466175.070743462-43421.6832316017i,468345.469451301-48638.435138774i,470199.511028929-54168.5051164242i,471731.666888849-60022.543647751i,472935.701566397-66212.0123538747i,473804.445550722-72749.3591129334i,474329.518820585-79648.2185648215i,474500.994869464-86923.6398207558i,474306.992522401-94592.3423818699i,473733.180467973-102673.000551983i,472762.175521032-111186.554687618i,471372.811919943-120156.545196717i,469539.253744428-129609.461041117i,467229.916728428-139575.08839738i,464406.159527327-150086.835940592i,461020.697098263-161181.999554041i,457015.682894366-172901.909416328i,452320.40153326-185291.873330093i,446848.51492618-198400.789037999i,440494.81550811-212280.239871582i,433131.47198963-226982.808677531i,424603.819048919-242559.239155097i,414725.868718774-259053.942146489i,403275.941634227-276498.194629087i,389993.180371603-294900.242307982i,374576.267808013-314231.462405787i,356686.46834961-334407.910985284i,335958.100969956-355267.206223249i,312020.513283404-376542.121140637i,284535.971914892-397834.816564469i,253256.527756075-418599.371986419i,218098.402432557-438144.305606623i,179223.820963205-455668.670894833i,137108.896937269-470341.157286732i,92567.8322005542-481418.271892242i,46707.2389538763-488377.367385628i,805.346343500541-491023.667957597i,-43857.4603466097-489531.660633217i,-86166.7771883018-484404.905552636i,-125292.28813103-476371.663638106i,-160731.984926571-466255.744008658i,-192289.326287897-454861.687798713i,-220009.116547793-442896.858706045i,-244100.218489933-430933.927975978i,-264864.959805117-419405.070331375i,-282644.557637593-408615.468111839i,-297782.015986081-398765.413654905i,-310599.837457324-389973.881489932i,-321388.613111421-382299.770487494i,-330402.807831386-375759.334224886i,-337860.881349808-370339.645320386i,-343947.756981417-366008.561243878i,-348818.363519727-362721.86225961i,-352601.489569604-360428.22396585i,-355403.530439819-359072.590989289i,-357311.921005354-358598.401550332i,-358398.173557793-358949.003132708i,-358720.50995062-360068.50949704i,-358326.113151418-361902.27881046i,-357253.039061769-364397.14023375i,-355531.834253207-367501.458161372i,-353186.903672144-371165.095599201i,-350237.668584283-375339.319123668i,-346699.549557538-379976.67398591i,-342584.80433495-385030.848680478i,-337903.245322477-390456.541660849i,-332662.857251822-396209.338469725i,-326870.331717273-402245.604450301i,-320531.532154942-408522.396142675i,-313651.900257433-414997.39310272i,-306236.812477792-421628.8508393i,-298291.89359989-428375.575071815i,-289823.292698412-435196.916843045i,-280837.925810681-442052.788012678i,-271343.688344848-448903.696097779i,-261349.639738841-455710.797566821i,-250866.161954637-462435.968200756i,-239905.093102303-469041.889343139i,-228479.836948807-475492.148381565i,-216605.44877988-481751.35188884i,-204298.698041951-487785.249696074i,-191578.107774628-493560.867807686i,-178463.971162004-499046.648314794i,-164978.34522864-504212.593923848i,-151145.022051571-509030.415033199i,-136989.477793447-513473.676827843i,-122538.800215467-517517.944120108i,-107821.595381028-521140.921469439i,-92867.8746885516-524322.586248679i,-77708.9234517832-527045.312358628i,-62377.1526108302-529293.982336652i,-46905.9354380712-531056.086034859i,-31329.4312785959-532321.803869847i,-15682.3986207488-533084.073317165i,-1.03275029543844e-10-533338.637241525i,15682.3986208318-533084.07331999i,31329.4312789275-532321.803875487i,46905.9354371035-531056.086034939i,62377.1526095949-529293.982342674i,77708.923452302-527045.312355514i,92867.8746890447-524322.586251451i,107821.595379845-521140.92146372i,122538.80021485-517517.944117334i,136989.477792699-513473.676825029i,151145.022052355-509030.415035838i,164978.345229497-504212.593926455i,178463.971161236-499046.648315761i,191578.107776754-493560.867812922i,204298.698040848-487785.249693694i,216605.448781108-481751.351891396i,228479.836945891-475492.14837963i,239905.093104495-469041.889344884i,250866.161955419-462435.968204039i,261349.639738608-455710.797566126i,271343.688343592-448903.696099255i,280837.925809504-442052.788011008i,289823.292699848-435196.916845137i,298291.89359989-428375.575071815i,306236.812479724-421628.850838805i,313651.90025321-414997.393098369i,320531.532154835-408522.396144854i,326870.331716-402245.604449305i,332662.857252527-396209.338468915i,337903.245318972-390456.541658778i,342584.804332619-385030.848677341i,346699.549558046-379976.67398478i,350237.668583469-375339.319123868i,353186.903674539-371165.095600162i,355531.834253521-367501.458162703i,357253.039066466-364397.140236088i,358326.113153389-361902.278811516i,358720.509955379-360068.509503039i,358398.173558704-358949.003134821i,357311.921005701-358598.401550237i,355403.530442053-359072.590991808i,352601.489569555-360428.223966065i,348818.363524125-362721.862263828i,343947.756981162-366008.561244076i,337860.881353385-370339.645324333i,330402.807834949-375759.334228508i,321388.613114306-382299.770492125i,310599.837461151-389973.881493806i,297782.015990215-398765.413660918i,282644.557637024-408615.468111787i,264864.959805054-419405.070330858i,244100.218490752-430933.927977111i,220009.116549187-442896.858708702i,192289.326291225-454861.687806065i,160731.984925705-466255.744007205i,125292.288133451-476371.663644659i,86166.7771873203-484404.905551285i,43857.4603462703-489531.660634229i,-805.346343026363-491023.667955067i,-46707.2389528002-488377.367384099i,-92567.8322008967-481418.271896071i,-137108.896936307-470341.157283612i,-179223.820964737-455668.670898294i,-218098.402432583-438144.30561014i,-253256.527758819-418599.371989588i,-284535.971918169-397834.816566918i,-312020.513287168-376542.121145646i,-335958.10097099-355267.20622373i,-356686.468354652-334407.910989608i,-374576.267810801-314231.462406509i,-389993.180376515-294900.242311975i,-403275.94163881-276498.19463248i,-414725.868724705-259053.942150774i,-424603.819055383-242559.239159039i,-433131.471990693-226982.808678183i,-440494.815511638-212280.239873522i,-446848.514926678-198400.789037491i,-452320.40153561-185291.873330212i,-457015.682897026-172901.909417697i,-461020.697105-161181.999554541i,-464406.159527343-150086.835940626i,-467229.916732583-139575.088399616i,-469539.253744302-129609.461042343i,-471372.811921429-120156.545195899i,-472762.175513129-111186.554685835i,-473733.180466093-102673.000549368i,-474306.992522655-94592.342382078i,-474500.994865731-86923.6398202999i,-474329.518818624-79648.2185658036i,-473804.445546195-72749.3591107069i,-472935.701566726-66212.012353852i,-471731.666890869-60022.5436486657i,-470199.511023229-54168.5051144701i,-468345.469447049-48638.4351369429i,-466175.070738999-43421.6832269006i,-463693.32278158-38508.2583359789i,-460904.864933368-33888.6983485794i,-457814.091835844-29553.95876633i,-454425.253580566-25495.3184164408i,-450742.536039106-21704.3003029041i,-446770.124707211-18172.6058394793i,-442512.254630184-14892.0607976067i,-437973.248739551-11854.5715168212i,-433157.546469659-9052.09005533769i,-428069.724225107-6476.58712446201i,-422714.509062201-4120.0317182545i,-417096.786719196-1974.37655161904i,-411221.604925959-31.5484842177447i,-405094.172889427+1716.55679493526i,-398719.857577634+3278.07643178491i,-392104.177449615+4661.17899205045i,-385252.794144716+5874.06040926655i,-378171.502571263+6924.93775444313i,-370866.21976219+7822.04115177586i,-363342.972885425+8573.60420750689i,-355607.886611047+9187.85316281568i,-347667.170170919+9672.9950745998i,-339527.104252756+10037.2051938382i,-331194.027970273+10288.613741202i,-322674.326020478+10435.2922363163i,-313974.416204539+10485.2395208045i,-305100.73739533+10446.3675997731i,-296059.73806524+10326.4873851095i,-286857.865459664+10133.2944919473i,-277501.555462832+9874.35508244815i,-267997.223225364+9557.09191269488i,-258351.254597965+9188.77059351871i,-248569.998378481+8776.48612370273i,-238659.759423439+8327.14977187663i,-228626.792612467+7847.47630932884i,-218477.297685162+7343.97165806264i,-208217.41494024+6822.92096625245i,-197853.221785814+6290.37714572803i,-187390.730138532+5752.14990075277i,-176835.884636788+5213.79524280982i,-166194.56165382+4680.60553363422i,-155472.569079804+4157.60005727014i,-144675.646840453+3649.51613403792i,-133809.468118927+3160.80077984602i,-122879.641240845+2695.60293324728i,-111891.712187521+2257.76623834349i,-100851.167690181+1850.8224010691i,-89763.4388648142+1477.98511493521i,-78633.9053415404+1142.14456036365i,-67467.8998425383+845.862484961837i,-56270.7131601941+591.367857434735i,-45047.5994877438+380.553103041657i,-33803.7820534494+214.970914008254i,-22544.4590082621+95.8316449795662i,-11274.8095165449+24.0012830701708i
-11274.8095164195-24.0012830696425i,1.13066955952403e-12+7.94413247963907e-11i,11266.8169138327+71.9449716531045i,22520.4940099912+191.42825653621i,33755.8911582429+357.699205217393i,44967.8690567698+569.663697667592i,56151.2831299611+825.88652612355i,67300.9776524971+1124.59435510918i,78411.78011877+1463.67925913656i,89478.4959362036+1840.70284358296i,100495.903458675+2252.90093237732i,111458.74943948+2697.18883686273i,122361.744919038+3170.16719803132i,133199.561604927+3668.12838851632i,143966.828791086+4187.06348408683i,154658.130825608+4722.66979365998i,165268.005211484+5270.35893339085i,175790.941327584+5825.26544690163i,186221.379845024+6382.25595187306i,196553.712792191+6935.93880245428i,206782.28441391+7480.67425320258i,216901.392720865+8010.58511048362i,226905.291803651+8519.56783209432i,236788.19496057+9001.30407622902i,246544.278516327+9449.27265144789i,256167.686495864+9856.76185349048i,265652.536005876+10216.8821306983i,274992.923398263+10522.5790643335i,284182.931138233+10766.6465886383i,293216.635350456+10941.7404474077i,302088.114071671+11040.3917621617i,310791.456050989+11055.0207038019i,319320.770101821+10977.9501977507i,327670.194949489+10801.4195322672i,335833.909407623+10517.5978289651i,343806.142887906+10118.5972714458i,351581.186009748+9596.48595615391i,359153.401336259+8943.3002568683i,366517.233876771+8151.05656022986i,373667.22143148+7211.76220045585i,380598.00433148+6117.42542940133i,387304.334586877+4860.06418719722i,393781.084041769+3431.71343981272i,400023.251266571+1824.43083819987i,406025.967006207+30.3003176432321i,411784.497566656-1958.56665962147i,417294.246004335-4150.0326792402i,422550.750334951-6551.93925762779i,427549.678450385-9172.11558046228i,432286.818837127-12018.391756337i,436758.066532936-15098.6173220891i,440959.403160924-18420.6858844047i,444886.870095989-21992.5668955643i,448536.533386864-25822.3456488544i,451904.438747597-29918.2728349626i,454986.554878216-34288.8251324403i,457778.702630594-38942.7784262586i,460276.467279002-43889.2955733642i,462475.090478238-49138.0307015026i,464369.337761294-54699.2523412653i,465953.336439056-60583.9877508427i,467220.3777076-66804.191023958i,468162.675423162-73372.937548293i,468771.071961779-80304.6473452221i,469034.679891589-87615.3395283511i,468940.444987762-95322.9194967458i,468472.613342035-103447.499383857i,467612.080830701-112011.750457711i,466335.59851662-121041.283126332i,464614.801651192-130565.045624311i,462415.022805636-140615.725215524i,459693.841975104-151230.124976801i,456399.31790466-162449.472936045i,452467.837153677-174319.596445336i,447821.511712638-186890.859354715i,442365.057556946-200217.70904367i,435982.100593683-214357.608500671i,428530.897501856-229369.029725472i,419839.545001478-245308.053315447i,409700.916062207-262222.955766288i,397867.851259811-280145.9840828i,384049.611292785-299081.361762814i,367911.329472784-318988.543650791i,349079.223995933-339760.038928525i,327155.548868066-361194.08320598i,301748.294529157-382964.503957954i,272520.58870853-404593.655453268i,239262.040181463-425439.076634319i,201977.138560805-444708.868356022i,160973.861578692-461520.85709309i,116922.505083114-475011.412226633i,70849.6502510599-484479.448052349i,24045.6725075747-489526.942013185i,-22102.8096539461-490145.88024987i,-66308.2684510974-486716.794065245i,-107544.130995803-479920.962474825i,-145130.263537459-470603.279877964i,-178735.463185032-459634.257205862i,-208320.218662662-447806.329061881i,-234053.220798332-435776.49752609i,-256228.850097595-424049.238907974i,-275200.457336071-412985.914924083i,-291333.580959054-402827.290099886i,-304977.054118659-393719.637199509i,-316447.632285399-385739.071715264i,-326023.716142738-378911.830997836i,-333944.62240274-373230.041356705i,-340412.901145023-368663.405909876i,-345598.086036466-365167.563876355i,-349640.911371473-362689.894828617i,-352657.461986132-361173.439637415i,-354742.991036251-360559.472465238i,-355975.2996277-360789.128454364i,-356417.659938399-361804.382821679i,-356121.308328151-363548.592991776i,-355127.55491282-365966.752821899i,-353469.561510106-369005.562108609i,-351173.838840338-372613.382585442i,-348261.508828729-376740.128633949i,-344749.371953103-381337.125298251i,-340650.813374423-386356.955148714i,-335976.576009179-391753.308210384i,-330735.423538749-397480.843953313i,-324934.712181905-403495.070956899i,-318580.886368834-409752.247577837i,-311679.910440847-416209.305254743i,-304237.646044324-422823.795207359i,-296260.182808632-429553.858419724i,-287754.128290433-436358.218496678i,-278726.861674586-443196.19641004i,-269186.754831936-450027.746234403i,-259143.363201934-456813.51034935i,-248607.588450858-463514.892864933i,-237591.814252064-470094.149539013i,-226110.016039677-476514.492415854i,-214177.845465894-482740.207432518i,-201812.68987624-488736.782722506i,-189033.707225451-494471.045700021i,-175861.836672931-499911.306377688i,-162319.785265546-505027.504815364i,-148431.991090788-509791.359921338i,-134224.563602981-514176.517369465i,-119725.201882398-518158.693902449i,-104963.091913456-521715.81566135i,-89968.7841840149-524828.148059479i,-74774.0531549127-527478.414850753i,-59411.7404547572-529651.904433045i,-43915.5838808075-531336.561251007i,-28320.0344784766-532523.06086435i,-12660.0642343772-533204.86713311i,3029.03299665873-533378.270663767i,18711.8445416821-533042.407714155i,34353.0431689238-532199.259355839i,49917.5896925951-530853.630909085i,65370.9311890197-529013.112095539i,80679.1921620504-526688.018765972i,95809.3561124447-523891.317231437i,110729.435241763-520638.532762989i,125408.626156344-516947.643795752i,139817.449740038-512838.963913697i,153927.873594002-508335.013528448i,167713.415806199-503460.383636314i,181149.228931398-498241.593802714i,194212.163458001-492706.946727575i,206880.810200872-486886.381803469i,219135.521255726-480811.329727039i,230958.409380597-474514.570583133i,242333.325687878-468030.097310974i,253245.815664934-461392.986595664i,263683.053548224-454639.27901348i,273633.754946737-447805.870078945i,283088.067582591-440930.413807478i,292037.439731024-434051.240104983i,300474.465667267-427207.287335591i,308392.707110554-420438.051161925i,315786.489068647-413783.550607295i,322650.667934303-407284.312246666i,328980.368960837-400981.373158929i,334770.6892618-394916.303110727i,340016.361424841-389131.246157909i,344711.371443463-383668.981408081i,348848.523133052-378573.002222822i,352418.939151825-373887.612125979i,355411.486473954-369658.034579043i,357812.111359507-365930.531842709i,359603.06568972-362752.52555427i,360762.002620357-360172.707631143i,361260.915448985-358241.124530734i,361064.888927508-357009.20974255i,360130.627913225-356529.727743698i,358404.724584541-356856.57618987i,355821.624146983-358044.369941399i,352301.252343314-360147.698392149i,347746.280480925-363219.903616432i,342039.032002373-367311.168364962i,335038.089963674-372465.627549611i,326574.763980917-378717.125199549i,316449.742876714-386083.138212604i,304430.527690025-394556.299403618i,290250.646190105-404092.922705498i,273612.222017223-414598.053361325i,254194.193753795-425906.989227646i,231669.225196913-437764.168848263i,205732.772178804-449802.046422747i,176147.19239383-461525.18725045i,142801.184371118-472307.950980776i,105779.245394804-481416.437889899i,65427.3736391934-488064.276132634i,22392.6900456148-491504.358271877i,-22387.9209815755-491144.132866791i,-67765.0773903795-486655.573862084i,-112511.923403923-478043.19761915i,-155482.981478332-465643.678547575i,-195750.839713227-450056.447812985i,-232685.14022874-432031.199784268i,-265964.000186618-412349.741880316i,-295532.315583025-391732.462679472i,-321532.684123679-370782.674076719i,-344232.555528222-349966.598217416i,-363962.310857129-329618.644412948i,-381069.8888708-309960.427255415i,-395891.517246605-291124.546055609i,-408735.31060973-273177.620286829i,-419873.919801115-256139.946834197i,-429542.930791676-240001.006647538i,-437942.560089465-224731.04114334i,-445240.997321896-210289.331956189i,-451578.37082536-196629.905694126i,-457070.748006107-183705.320431206i,-461813.864116799-171469.071619773i,-465886.444571-159877.03136408i,-469353.083946746-148888.227300827i,-472266.69709522-138465.18149762i,-474670.582208442-128573.964517907i,-476600.144765799-119184.072222578i,-478084.331554157-110268.198530614i,-479146.820444461-101801.953372225i,-479807.006115843-93763.5580989955i,-480080.816197618-86133.5392186433i,-479981.386873698-78894.4333292622i,-479519.622069311-72030.5108026702i,-478704.656192343-65527.5222875012i,-477544.236889254-59372.469630038i,-476045.041276489-53553.4014723866i,-474212.936827957-48059.2326850125i,-472053.196013399-42879.586317879i,-469570.672275616-38004.6565033122i,-466769.943609701-33425.0904178087i,-463655.428868928-29131.8876271057i,-460231.481245848-25116.3149738296i,-456502.462426188-21369.8353847976i,-452472.800554888-17884.0490051365i,-448147.034533006-14650.6452482852i,-443529.846829085-11661.3644090908i,-438626.086663101-8907.96768329551i,-433440.785115154-6382.21447261535i,-427979.163521119-4075.84603925155i,-422246.636300725-1980.57464301027i,-416248.80919255-88.0773804736046i,-409991.473783+1610.00595608684i,-403480.59901286+3122.07159192652i,-396722.320323331+4456.54758246677i,-389722.926982681+5621.88722859671i,-382488.848069459+6626.56046980032i,-375026.637466215+7479.04361624723i,-367342.958292815+8187.80777763125i,-359444.567001894+8761.30621304127i,-351338.297435942+9207.96085725878i,-343031.045038997+9536.14827392289i,-334529.75141861+9754.18514893764i,-325841.38940161+9870.31351876709i,-316972.948717332+9892.68587831234i,-307931.422414985+9829.35026705439i,-298723.794088621+9688.23542975822i,-289357.025978286+9477.13615714967i,-279838.04802022+9203.69886248998i,-270173.747836464+8875.40747374184i,-260370.961734265+8499.56966803721i,-250436.466697064+8083.30352213266i,-240376.97338946+7633.52460152905i,-230199.120153061+7156.9335178949i,-219909.467994743+6660.00398498909i,-209514.496539977+6148.97139153692i,-199020.600933927+5629.82190729639i,-188434.089648018+5108.28214371343i,-177761.183171297+4589.80936950033i,-167008.013540169+4079.58228991223i,-156180.624669543+3582.49239965786i,-145284.973439696+3103.13592376402i,-134326.931497497+2645.80632084949i,-123312.287719376+2214.48738197825i,-112246.751291685+1812.84690894055i,-101135.955355651+1444.23097343338i,-89985.4611681691+1111.65875907111i,-78800.7627254589+817.817992280792i,-67587.2917980545+565.06094673144i,-56350.4233248875+355.401036696809i,-45095.481113246+190.509986783559i,-33827.743792065+71.7155824711632i,-22552.4509658953+6.27869593892997e-11i
